split,class,filename,image_id,orig_filename,location,seq_id,timestamp,month,season,bbox,has_bbox,box_source,checksum
test,deer,deer/deer_0164.jpg,5883e732-23d2-11e8-a6a3-ec086b02610b,5883e732-23d2-11e8-a6a3-ec086b02610b.jpg,135,70169ed4-5567-11e8-9c30-dca9047ef277,2013-08-21 21:00:55,2013-08,summer,151;61;123;135,True,yolo,27fe96c3cb693d5e72a5260dad371e1090173ce0ad719c6a7f01a11b60020859
train,deer,deer/deer_0165.jpg,5883e8fb-23d2-11e8-a6a3-ec086b02610b,5883e8fb-23d2-11e8-a6a3-ec086b02610b.jpg,138,701b5c26-5567-11e8-8a80-dca9047ef277,2014-10-17 23:28:43,2014-10,autumn,,False,none,8119770ee3bb635635b0d47f891206777188a31b70d253353b3178a3dfcba1a3
train,deer,deer/deer_0166.jpg,5a0c9bbd-23d2-11e8-a6a3-ec086b02610b,5a0c9bbd-23d2-11e8-a6a3-ec086b02610b.jpg,2,70155561-5567-11e8-a8fe-dca9047ef277,2013-09-28 05:30:27,2013-09,autumn,259;75;125;161,True,gt,42262493a6a25cea2115e5a997aec0d82cf50f0108f9c9416939775ac7337917
train,deer,deer/deer_0167.jpg,5a29660d-23d2-11e8-a6a3-ec086b02610b,5a29660d-23d2-11e8-a6a3-ec086b02610b.jpg,23,6fded261-5567-11e8-9d3b-dca9047ef277,2013-10-17 22:21:24,2013-10,autumn,0;45;288;222,True,yolo,7484f1954e8cead375209c0e7c46ef5a4c097e5d65a923ea4198d9c5a3d8bea9
test,deer,deer/deer_0168.jpg,59b61619-23d2-11e8-a6a3-ec086b02610b,59b61619-23d2-11e8-a6a3-ec086b02610b.jpg,25,7010e0ab-5567-11e8-9937-dca9047ef277,2014-09-26 02:13:50,2014-09,autumn,219;136;131;124,True,gt,2bb534fe5ea5ed9d38c3b09376f3aa647118f5da238cf313d802e83ce4b04c12
val,deer,deer/deer_0169.jpg,5995ae2c-23d2-11e8-a6a3-ec086b02610b,5995ae2c-23d2-11e8-a6a3-ec086b02610b.jpg,26,6f28f951-5567-11e8-87a3-dca9047ef277,2013-11-27 05:11:31,2013-11,autumn,304;101;41;113,True,yolo,55d52fa7aa350b6c2dade7da0cb57fd3334bc702dc5ccbe0e2ee37f52ad2ced7
val,deer,deer/deer_0170.jpg,59751429-23d2-11e8-a6a3-ec086b02610b,59751429-23d2-11e8-a6a3-ec086b02610b.jpg,27,70124f1e-5567-11e8-a223-dca9047ef277,2015-03-11 03:25:23,2015-03,spring,0;6;295;274,True,gt,d3a6e498ed6d14eb7ebb843216f512969a7a6a79bf01c5b021fdcee61689de29
train,deer,deer/deer_0171.jpg,59dc280a-23d2-11e8-a6a3-ec086b02610b,59dc280a-23d2-11e8-a6a3-ec086b02610b.jpg,32,70111914-5567-11e8-82c5-dca9047ef277,2014-01-18 02:23:06,2014-01,winter,176;7;208;273,True,gt,5e09424671aef04acc67a0a34f2d8fb66babd49325b1120d0db30a6679d0227b
train,deer,deer/deer_0172.jpg,5a2c84e4-23d2-11e8-a6a3-ec086b02610b,5a2c84e4-23d2-11e8-a6a3-ec086b02610b.jpg,34,70150645-5567-11e8-9a1f-dca9047ef277,2013-11-02 22:48:25,2013-11,autumn,360;117;24;107,True,gt,ad56d675d3b23c481e07f1dafc8ebc075ee8b9cdea8d95da371bc90fccb183ef
val,deer,deer/deer_0173.jpg,59f5fceb-23d2-11e8-a6a3-ec086b02610b,59f5fceb-23d2-11e8-a6a3-ec086b02610b.jpg,37,70182023-5567-11e8-94d9-dca9047ef277,2014-09-02 20:10:25,2014-09,autumn,44;30;111;139,True,gt,b967611e7979f6393cd05b26f143a5f00d4eb887fa9c174171267dab144dafab
val,deer,deer/deer_0174.jpg,5973891e-23d2-11e8-a6a3-ec086b02610b,5973891e-23d2-11e8-a6a3-ec086b02610b.jpg,4,7016d191-5567-11e8-8c52-dca9047ef277,2013-09-09 23:55:22,2013-09,autumn,56;106;103;76,True,gt,12b6a5f4295ad7d2aa94a8cb60a7d933c03356881ce5712ff1c9c254f2b23ad0
val,deer,deer/deer_0175.jpg,59e5e099-23d2-11e8-a6a3-ec086b02610b,59e5e099-23d2-11e8-a6a3-ec086b02610b.jpg,41,70116fd7-5567-11e8-83b5-dca9047ef277,2014-05-25 19:21:01,2014-05,spring,0;102;115;158,True,gt,fb65583f887015ee07272b9dc9d4876908c33e1b76f77418db440f2ad8878b47
val,deer,deer/deer_0176.jpg,59fc7d0b-23d2-11e8-a6a3-ec086b02610b,59fc7d0b-23d2-11e8-a6a3-ec086b02610b.jpg,42,7019e3bd-5567-11e8-a7a6-dca9047ef277,2014-08-06 23:57:17,2014-08,summer,0;33;33;68,True,gt,2d227c026772e3ef04fd09d1ae5d944db90eab72fd73a58e56158b59b5076dc0
train,deer,deer/deer_0177.jpg,59a17aab-23d2-11e8-a6a3-ec086b02610b,59a17aab-23d2-11e8-a6a3-ec086b02610b.jpg,55,70189217-5567-11e8-840e-dca9047ef277,2014-07-09 03:58:28,2014-07,summer,241;75;143;134,True,gt,d471342bfe19650a10a2c622de571307b384019a5e10bd1be1e459da967dd5a4
train,deer,deer/deer_0178.jpg,59fe22a3-23d2-11e8-a6a3-ec086b02610b,59fe22a3-23d2-11e8-a6a3-ec086b02610b.jpg,57,6f7e489e-5567-11e8-9ed1-dca9047ef277,2013-10-19 03:13:30,2013-10,autumn,,False,none,848a2d66f97d9fe3e3c39b64678c55dfc13d6b4b2111f6b1fcb9813ec6db79c0
test,deer,deer/deer_0179.jpg,59b131ef-23d2-11e8-a6a3-ec086b02610b,59b131ef-23d2-11e8-a6a3-ec086b02610b.jpg,6,7016efa6-5567-11e8-ab77-dca9047ef277,2013-08-31 02:16:40,2013-08,summer,184;86;42;50,True,gt,8b3c71a1879799bfafcbbf0631a94532f4d3f3b86368b5eac1f3f98891251667
val,deer,deer/deer_0180.jpg,5a2c84af-23d2-11e8-a6a3-ec086b02610b,5a2c84af-23d2-11e8-a6a3-ec086b02610b.jpg,63,701754c7-5567-11e8-af99-dca9047ef277,2013-11-06 04:51:54,2013-11,autumn,0;46;186;234,True,gt,4ed94c01b6630bb91d0bdaa6eb47cabbedb35754e13f798d5613567d3f3880f9
train,deer,deer/deer_0181.jpg,59610992-23d2-11e8-a6a3-ec086b02610b,59610992-23d2-11e8-a6a3-ec086b02610b.jpg,67,701cb951-5567-11e8-a8b3-dca9047ef277,2015-03-11 05:33:19,2015-03,spring,0;7;384;273,True,gt,fdb2256dee1d1fbb47dc02036665bf08dc5b2dc164c3b8f2745224cbec9f15da
train,deer,deer/deer_0182.jpg,595191a2-23d2-11e8-a6a3-ec086b02610b,595191a2-23d2-11e8-a6a3-ec086b02610b.jpg,70,6fd21dc2-5567-11e8-9d86-dca9047ef277,2014-01-15 05:23:36,2014-01,winter,0;63;158;129,True,yolo,b8d6a31c61252f65ad35a6eaca737a361dec4977c9691b57db177f8cf4a82af8
train,deer,deer/deer_0183.jpg,591996cf-23d2-11e8-a6a3-ec086b02610b,591996cf-23d2-11e8-a6a3-ec086b02610b.jpg,76,6f53c77d-5567-11e8-b3dc-dca9047ef277,2013-11-24 03:46:42,2013-11,autumn,0;5;178;252,True,yolo,44bf253a631e6a9fac8d1365121ca6a2c7b2e56eec7b88586d2e3dcd63b4717a
train,deer,deer/deer_0184.jpg,58d92f91-23d2-11e8-a6a3-ec086b02610b,58d92f91-23d2-11e8-a6a3-ec086b02610b.jpg,84,70177a85-5567-11e8-92db-dca9047ef277,2014-04-25 03:51:55,2014-04,spring,,False,none,e6d103461a2b5a1c4606ffb0a1de08f449042b5d130dc513879119fc212a1bf5
train,deer,deer/deer_0185.jpg,58df6787-23d2-11e8-a6a3-ec086b02610b,58df6787-23d2-11e8-a6a3-ec086b02610b.jpg,92,7018b3f3-5567-11e8-a728-dca9047ef277,2013-11-06 06:54:44,2013-11,autumn,0;6;193;270,True,yolo,c9aea03084193ad5931362117d78fe4250833cf29dbdf51eeab7bac9b6dd412c
train,deer,deer/deer_0186.jpg,58ac0eff-23d2-11e8-a6a3-ec086b02610b,58ac0eff-23d2-11e8-a6a3-ec086b02610b.jpg,96,6f90d07d-5567-11e8-82cc-dca9047ef277,2013-10-17 01:03:03,2013-10,autumn,306;15;77;191,True,yolo,11f06644be26727006acf7f8e4de9a05b71febe90ab50d2579852fcd025010cb
train,deer,deer/deer_0187.jpg,5a2af633-23d2-11e8-a6a3-ec086b02610b,5a2af633-23d2-11e8-a6a3-ec086b02610b.jpg,10,701d7de3-5567-11e8-85f6-dca9047ef277,2014-05-30 01:03:57,2014-05,spring,29;5;55;135,True,gt,94074d908a587a2847896cfdc71b67e2fe053ea22fbc2da44806beb3667c422f
train,deer,deer/deer_0188.jpg,58a1cc3f-23d2-11e8-a6a3-ec086b02610b,58a1cc3f-23d2-11e8-a6a3-ec086b02610b.jpg,101,701c3694-5567-11e8-9e56-dca9047ef277,2014-10-26 05:48:13,2014-10,autumn,,False,none,2a56f96805fd833ddfe1f2aa04073c7682a4e2b20b67a6340e94b4e81c0ecc6b
train,deer,deer/deer_0189.jpg,58e28151-23d2-11e8-a6a3-ec086b02610b,58e28151-23d2-11e8-a6a3-ec086b02610b.jpg,102,7010abab-5567-11e8-962c-dca9047ef277,2014-04-28 05:59:38,2014-04,spring,,False,none,f4decb0021e5cb7d9576dc1b7a03f0f73f9fa628465acc44acdeb792d35152fc
test,deer,deer/deer_0190.jpg,58c97c66-23d2-11e8-a6a3-ec086b02610b,58c97c66-23d2-11e8-a6a3-ec086b02610b.jpg,106,6f683b45-5567-11e8-92c9-dca9047ef277,2013-10-16 05:29:34,2013-10,autumn,12;78;69;60,True,yolo,c6d7aafd67e32415d95d6160508926e21eedf0ebc7540446346b34cc835449be
train,deer,deer/deer_0191.jpg,587681c3-23d2-11e8-a6a3-ec086b02610b,587681c3-23d2-11e8-a6a3-ec086b02610b.jpg,114,6ff2bdf3-5567-11e8-997b-dca9047ef277,2013-09-28 02:05:45,2013-09,autumn,0;6;366;273,True,yolo,6e1eef83b7d21a84f91ce067e8e716ce2030c4f3f23dd001bb01b415e91e2137
train,deer,deer/deer_0192.jpg,5949d0bd-23d2-11e8-a6a3-ec086b02610b,5949d0bd-23d2-11e8-a6a3-ec086b02610b.jpg,117,701b8233-5567-11e8-b245-dca9047ef277,2013-12-06 02:31:14,2013-12,winter,,False,none,887de0880f4668a9fb8804fec86405823a9e3c95b587baa268850dca42ac0d57
train,deer,deer/deer_0193.jpg,585dac3c-23d2-11e8-a6a3-ec086b02610b,585dac3c-23d2-11e8-a6a3-ec086b02610b.jpg,121,70183adc-5567-11e8-bf24-dca9047ef277,2013-09-12 20:19:54,2013-09,autumn,0;36;106;230,True,yolo,2e6023d0a4bc8b239727d8c38799b65683eee51ba6c7c8f1c3396c696f36ec99
train,deer,deer/deer_0194.jpg,59408288-23d2-11e8-a6a3-ec086b02610b,59408288-23d2-11e8-a6a3-ec086b02610b.jpg,134,70107ca1-5567-11e8-bebd-dca9047ef277,2015-01-03 19:04:32,2015-01,winter,2;6;336;271,True,yolo,f2d4b2807e7f1ba1adb7842b0c25bd59aafe96a0aaee2c41da48b16e3f97577b
test,deer,deer/deer_0195.jpg,58732c82-23d2-11e8-a6a3-ec086b02610b,58732c82-23d2-11e8-a6a3-ec086b02610b.jpg,135,70169f68-5567-11e8-a83f-dca9047ef277,2013-08-21 21:01:06,2013-08,summer,139;62;135;133,True,yolo,48944c5bb668636b293577ce6acaf342fffd63f8d0e14fdf05d179e4fbdec478
train,deer,deer/deer_0196.jpg,58b4a8bf-23d2-11e8-a6a3-ec086b02610b,58b4a8bf-23d2-11e8-a6a3-ec086b02610b.jpg,138,701b5c75-5567-11e8-9e44-dca9047ef277,2014-10-17 23:28:44,2014-10,autumn,,False,none,08715a55f59f8974b54b87269c0828988baed3cea18f405016e7ebf2daffa5de
train,deer,deer/deer_0197.jpg,5a197c10-23d2-11e8-a6a3-ec086b02610b,5a197c10-23d2-11e8-a6a3-ec086b02610b.jpg,2,70155600-5567-11e8-8017-dca9047ef277,2013-09-28 05:30:31,2013-09,autumn,230;63;154;195,True,gt,c1aa8d1887e6f5e8cdd06e9cc2c8768be40b9d54df1cb62a2d79bc98cdbe4ca5
train,deer,deer/deer_0198.jpg,59bac949-23d2-11e8-a6a3-ec086b02610b,59bac949-23d2-11e8-a6a3-ec086b02610b.jpg,23,6fded897-5567-11e8-9a87-dca9047ef277,2013-10-18 05:36:06,2013-10,autumn,147;59;194;205,True,yolo,329d70e713e5ef980a20e0a0aba1b7094325b939437c3bb2d3ce3a9550953c22
test,deer,deer/deer_0199.jpg,59bca593-23d2-11e8-a6a3-ec086b02610b,59bca593-23d2-11e8-a6a3-ec086b02610b.jpg,25,7010e14c-5567-11e8-9e68-dca9047ef277,2014-09-26 02:13:59,2014-09,autumn,196;138;148;124,True,gt,e77f38d4fc29599f48194a2993792a037bc78da96e1f817f56a5bb11d9bdb83b
train,opossum,opossum/opossum_0000.jpg,58bea7d7-23d2-11e8-a6a3-ec086b02610b,58bea7d7-23d2-11e8-a6a3-ec086b02610b.jpg,100,6f1d0d07-5567-11e8-9a90-dca9047ef277,2010-05-25 22:35:29,2010-05,spring,199;152;52;45,True,gt,94d6b5eb1ef6ca6402dd636e76966c2f32f8b21791b43a4bb9f4615f9c390264
val,opossum,opossum/opossum_0001.jpg,5860ef1b-23d2-11e8-a6a3-ec086b02610b,5860ef1b-23d2-11e8-a6a3-ec086b02610b.jpg,103,6f1a9ef3-5567-11e8-ac07-dca9047ef277,2011-04-16 02:40:19,2011-04,spring,,False,none,351ba9a817b97a08cac465fa740c2762f343ee141beca4cfeb180b0f56c8cafb
test,opossum,opossum/opossum_0002.jpg,592f6faf-23d2-11e8-a6a3-ec086b02610b,592f6faf-23d2-11e8-a6a3-ec086b02610b.jpg,105,6f19c8c5-5567-11e8-ad3e-dca9047ef277,2011-12-06 21:35:47,2011-12,winter,265;143;53;36,True,gt,20a863d0f0c5ce5f4c9a4079cf4012710b139ba35bc4fc4b67c8ff1e06cbaf7d
train,opossum,opossum/opossum_0003.jpg,5865e551-23d2-11e8-a6a3-ec086b02610b,5865e551-23d2-11e8-a6a3-ec086b02610b.jpg,107,6f0da078-5567-11e8-90c3-dca9047ef277,2011-06-10 03:58:16,2011-06,summer,216;204;40;32,True,yolo,8ad2707a74609a37e31f47d19b509b1fd81ec6be101dbdd08af48be911993bc1
train,opossum,opossum/opossum_0004.jpg,58678e80-23d2-11e8-a6a3-ec086b02610b,58678e80-23d2-11e8-a6a3-ec086b02610b.jpg,108,6f14b80c-5567-11e8-b4ad-dca9047ef277,2011-04-25 22:12:09,2011-04,spring,186;213;67;48,True,gt,fde941db7ddbc46d8f39cce5e5e6a298b744485a7426330e4ca177cb0fa92e58
test,opossum,opossum/opossum_0005.jpg,588717fb-23d2-11e8-a6a3-ec086b02610b,588717fb-23d2-11e8-a6a3-ec086b02610b.jpg,112,6f0e4211-5567-11e8-a703-dca9047ef277,2011-04-22 02:20:01,2011-04,spring,,False,none,cddfa2316cd7ed22ebf06393dc48d3fafa622beee84d440c7e00e3f7b25fecb8
train,opossum,opossum/opossum_0006.jpg,58732d15-23d2-11e8-a6a3-ec086b02610b,58732d15-23d2-11e8-a6a3-ec086b02610b.jpg,115,6f1107a3-5567-11e8-ac30-dca9047ef277,2011-05-09 03:42:08,2011-05,spring,70;214;70;54,True,gt,f3058e3004537dae3f39df74232843d7d192982f5ccc88f99e0f7bf298f3fa8c
train,opossum,opossum/opossum_0007.jpg,58ac0e2c-23d2-11e8-a6a3-ec086b02610b,58ac0e2c-23d2-11e8-a6a3-ec086b02610b.jpg,125,6f15a317-5567-11e8-a7fe-dca9047ef277,2011-04-15 21:38:15,2011-04,spring,223;111;31;22,True,gt,f717a4d7c58a573c8a6de72b79f69b9da23c5e8903882e69f321b5ed1355556f
train,opossum,opossum/opossum_0008.jpg,58fd7cc4-23d2-11e8-a6a3-ec086b02610b,58fd7cc4-23d2-11e8-a6a3-ec086b02610b.jpg,130,6f0ce65e-5567-11e8-af5d-dca9047ef277,2011-06-08 21:12:12,2011-06,summer,165;136;47;32,True,gt,cd25f74bd152fe620b148dd97a90b3f97a0b456dc8c61caba5638dbbb8db9433
train,opossum,opossum/opossum_0009.jpg,59af9773-23d2-11e8-a6a3-ec086b02610b,59af9773-23d2-11e8-a6a3-ec086b02610b.jpg,18,6f064f80-5567-11e8-9294-dca9047ef277,2011-06-13 23:27:52,2011-06,summer,116;203;41;17,True,gt,1891b23b79bc2974e8dfb148444388e5338c2cf1a8f5c79a62c6e00499e7ddb5
test,opossum,opossum/opossum_0010.jpg,59e77d01-23d2-11e8-a6a3-ec086b02610b,59e77d01-23d2-11e8-a6a3-ec086b02610b.jpg,24,6f0a4900-5567-11e8-9877-dca9047ef277,2011-04-23 23:22:49,2011-04,spring,140;107;43;14,True,gt,c8bb8c038aaec5c9362fdc95e3d33c1f5c20f891234730d5e69d4701da58a653
train,opossum,opossum/opossum_0011.jpg,59a629dd-23d2-11e8-a6a3-ec086b02610b,59a629dd-23d2-11e8-a6a3-ec086b02610b.jpg,28,6f125f4f-5567-11e8-9378-dca9047ef277,2011-04-23 22:22:47,2011-04,spring,244;138;61;27,True,gt,29ef78cea7511046ac0eb707e465908c5eace6386491b288a5a8fedfa4b5c7d0
train,opossum,opossum/opossum_0012.jpg,597e6450-23d2-11e8-a6a3-ec086b02610b,597e6450-23d2-11e8-a6a3-ec086b02610b.jpg,33,6f07dcb0-5567-11e8-9d50-dca9047ef277,2011-04-22 22:54:39,2011-04,spring,125;133;38;38,True,gt,e35f7b25e767040776957156762a30bd927529ef64361b43429548fa67939396
val,opossum,opossum/opossum_0013.jpg,59f5ff97-23d2-11e8-a6a3-ec086b02610b,59f5ff97-23d2-11e8-a6a3-ec086b02610b.jpg,38,6efe3cf0-5567-11e8-a51d-dca9047ef277,2011-06-09 21:35:34,2011-06,summer,74;132;42;49,True,gt,594dbb71792a66c052294e3ebda07b97be0d696bfc3e942740254bea004f059c
val,opossum,opossum/opossum_0014.jpg,59e5df28-23d2-11e8-a6a3-ec086b02610b,59e5df28-23d2-11e8-a6a3-ec086b02610b.jpg,43,6f0aa787-5567-11e8-98c3-dca9047ef277,2011-05-05 21:16:51,2011-05,spring,90;205;74;34,True,gt,ceb0d4541ffa12997168e6797c9945ca38629e25995231a2caf9fed7f4a761c3
train,opossum,opossum/opossum_0015.jpg,5a2e121f-23d2-11e8-a6a3-ec086b02610b,5a2e121f-23d2-11e8-a6a3-ec086b02610b.jpg,46,6f16694c-5567-11e8-96b8-dca9047ef277,2011-05-03 22:04:46,2011-05,spring,,False,none,6f545beb87cb7f124cf52525b91ea662ceba171d7cb65e4a2a4cdd950fa39474
train,opossum,opossum/opossum_0016.jpg,59da8c78-23d2-11e8-a6a3-ec086b02610b,59da8c78-23d2-11e8-a6a3-ec086b02610b.jpg,5,6f191873-5567-11e8-8f0d-dca9047ef277,2011-06-06 01:58:42,2011-06,summer,0;147;43;29,True,gt,b0af78027192e492414fd1fd3ffbc9039d811c4fcf16425c89bacb79b49ce329
val,opossum,opossum/opossum_0017.jpg,59e101f3-23d2-11e8-a6a3-ec086b02610b,59e101f3-23d2-11e8-a6a3-ec086b02610b.jpg,51,6f1c8d8f-5567-11e8-800e-dca9047ef277,2011-07-25 04:46:48,2011-07,summer,184;206;89;64,True,gt,b480222e3e9a050fbdb36aff483ae61ede572a59718d6615753bb366386f833f
train,opossum,opossum/opossum_0018.jpg,59942085-23d2-11e8-a6a3-ec086b02610b,59942085-23d2-11e8-a6a3-ec086b02610b.jpg,57,6f850475-5567-11e8-a015-dca9047ef277,2014-02-12 01:15:13,2014-02,winter,251;201;100;72,True,yolo,6e4920f92d45e7b71fe3ba099d5e81262a9dd7867f000e7d523c2b57a9f0d334
test,opossum,opossum/opossum_0019.jpg,598acef4-23d2-11e8-a6a3-ec086b02610b,598acef4-23d2-11e8-a6a3-ec086b02610b.jpg,58,6f13002b-5567-11e8-b2a4-dca9047ef277,2011-05-24 04:39:45,2011-05,spring,29;225;55;38,True,gt,837bacbdaf56b9cc2deb2ac89233b848809b69863ec591e25585002d78cf1d45
train,opossum,opossum/opossum_0020.jpg,5a07cefe-23d2-11e8-a6a3-ec086b02610b,5a07cefe-23d2-11e8-a6a3-ec086b02610b.jpg,60,6f057fcc-5567-11e8-ba87-dca9047ef277,2012-01-30 23:50:38,2012-01,winter,67;153;86;38,True,gt,6c33d2f3b98f40077c25753739d6378524b9c92e2965520a14f1016cf4c250cc
train,opossum,opossum/opossum_0021.jpg,59bac966-23d2-11e8-a6a3-ec086b02610b,59bac966-23d2-11e8-a6a3-ec086b02610b.jpg,64,6f19710a-5567-11e8-a7f5-dca9047ef277,2012-01-19 22:35:27,2012-01,winter,191;144;28;12,True,gt,dc1518531878bdb9cafaf6d9446c160348a5967b512563b71832a4866425aada
train,opossum,opossum/opossum_0022.jpg,59594e7d-23d2-11e8-a6a3-ec086b02610b,59594e7d-23d2-11e8-a6a3-ec086b02610b.jpg,70,6fda7a4c-5567-11e8-9c10-dca9047ef277,2014-07-20 04:45:45,2014-07,summer,,False,none,e298074d1914f233e3370de3d3b55c63106af269ea3cdb72cc6034df0ddbf71f
test,opossum,opossum/opossum_0023.jpg,593a4f97-23d2-11e8-a6a3-ec086b02610b,593a4f97-23d2-11e8-a6a3-ec086b02610b.jpg,75,6efd2cab-5567-11e8-9135-dca9047ef277,2011-06-09 23:08:54,2011-06,summer,,False,none,4ad71706becdf3d5912c10253f6fdb92c76e5184d265dfbf07a0697a2599a6e2
val,opossum,opossum/opossum_0024.jpg,5938c26e-23d2-11e8-a6a3-ec086b02610b,5938c26e-23d2-11e8-a6a3-ec086b02610b.jpg,78,6f1b764f-5567-11e8-aaab-dca9047ef277,2011-05-09 21:45:47,2011-05,spring,61;232;129;48,True,gt,a51a1532c41e580034356ac15dbf86ed243fa32fd69936436572c15a090b0577
train,opossum,opossum/opossum_0025.jpg,589cb597-23d2-11e8-a6a3-ec086b02610b,589cb597-23d2-11e8-a6a3-ec086b02610b.jpg,81,6f10ba61-5567-11e8-91be-dca9047ef277,2011-05-22 03:30:49,2011-05,spring,,False,none,38abfb32a52cb6d5c6b1d1fe593234472d24b2c250c1dbcfdeb056929f76955a
val,opossum,opossum/opossum_0026.jpg,58857d87-23d2-11e8-a6a3-ec086b02610b,58857d87-23d2-11e8-a6a3-ec086b02610b.jpg,83,701edbcf-5567-11e8-bf6f-dca9047ef277,2014-05-14 23:09:41,2014-05,spring,,False,none,25233720a407725c8d531aa451667c3052f16282433a9d722866383e41dcd2c0
train,opossum,opossum/opossum_0027.jpg,58c1c3b3-23d2-11e8-a6a3-ec086b02610b,58c1c3b3-23d2-11e8-a6a3-ec086b02610b.jpg,88,6f135b4c-5567-11e8-a40c-dca9047ef277,2011-05-09 21:46:19,2011-05,spring,110;75;42;49,True,gt,e3345d80aa6a81dd0f88893c3efe1f6154759c4cc2af7cbf0a0256f17f3e2d69
test,opossum,opossum/opossum_0028.jpg,58bea63f-23d2-11e8-a6a3-ec086b02610b,58bea63f-23d2-11e8-a6a3-ec086b02610b.jpg,89,6f10ea4c-5567-11e8-9a9e-dca9047ef277,2012-04-19 03:15:59,2012-04,spring,,False,none,ad8c667d3f89d038d4e2e8436c5f27c4b849de3b8700ca817a60ba1ffa3e0241
train,opossum,opossum/opossum_0029.jpg,58c664c9-23d2-11e8-a6a3-ec086b02610b,58c664c9-23d2-11e8-a6a3-ec086b02610b.jpg,90,6f0f502e-5567-11e8-8969-dca9047ef277,2011-04-21 22:32:21,2011-04,spring,160;177;40;57,True,gt,2f29aac69cbfaaa7b05d46aaa5097441ed918b30378d22e783fcb780cf2e3414
train,opossum,opossum/opossum_0030.jpg,592f7104-23d2-11e8-a6a3-ec086b02610b,592f7104-23d2-11e8-a6a3-ec086b02610b.jpg,95,6f0fe107-5567-11e8-8557-dca9047ef277,2012-02-27 22:28:10,2012-02,winter,,False,none,80635f9472ae8a0a2c8903ad2c49d70be209a7ad618d0ca9e7fbfbe0705b3218
train,opossum,opossum/opossum_0031.jpg,59279c28-23d2-11e8-a6a3-ec086b02610b,59279c28-23d2-11e8-a6a3-ec086b02610b.jpg,96,6f97a3e8-5567-11e8-88f2-dca9047ef277,2014-03-30 02:53:41,2014-03,spring,,False,none,339862ee93556b39eb838fa8724a2d79de8765559b10272775c8d5bcb8feeb26
val,opossum,opossum/opossum_0032.jpg,590d2d24-23d2-11e8-a6a3-ec086b02610b,590d2d24-23d2-11e8-a6a3-ec086b02610b.jpg,98,6f153342-5567-11e8-982e-dca9047ef277,2011-04-20 03:39:24,2011-04,spring,,False,none,69c5af46cb1d3c86f034b5044167c962da898638db259866ab0a519ef780c8ba
train,opossum,opossum/opossum_0033.jpg,58f2936a-23d2-11e8-a6a3-ec086b02610b,58f2936a-23d2-11e8-a6a3-ec086b02610b.jpg,100,6f1d14a3-5567-11e8-8b75-dca9047ef277,2010-05-29 04:11:50,2010-05,spring,217;119;45;31,True,gt,394067528a43ac42dfa4d0ca630793cf43d8c5a61257bb6e30cdddc646439a87
val,opossum,opossum/opossum_0034.jpg,592de56e-23d2-11e8-a6a3-ec086b02610b,592de56e-23d2-11e8-a6a3-ec086b02610b.jpg,103,6f1aa821-5567-11e8-b8c0-dca9047ef277,2011-06-18 02:34:32,2011-06,summer,,False,none,2208b2180ede08bad625c29eff55f3e0bcc668a5b098c2cf094b3fd57831e187
test,opossum,opossum/opossum_0035.jpg,590b9e87-23d2-11e8-a6a3-ec086b02610b,590b9e87-23d2-11e8-a6a3-ec086b02610b.jpg,105,6f19d18f-5567-11e8-a875-dca9047ef277,2011-12-18 19:39:34,2011-12,winter,146;167;67;36,True,gt,0bf3cbdb46d1a69c1c6ed658b2fba6281ba38a30230b79b54591f78b51158c25
train,opossum,opossum/opossum_0036.jpg,58e40eec-23d2-11e8-a6a3-ec086b02610b,58e40eec-23d2-11e8-a6a3-ec086b02610b.jpg,107,6f0da833-5567-11e8-9216-dca9047ef277,2011-07-02 02:35:24,2011-07,summer,,False,none,52843bf35d837a3f88b74dfcea296de4df1828a9f60103169ee5f1fc74ac5001
train,opossum,opossum/opossum_0037.jpg,587b7f03-23d2-11e8-a6a3-ec086b02610b,587b7f03-23d2-11e8-a6a3-ec086b02610b.jpg,108,6f14c6f0-5567-11e8-a272-dca9047ef277,2011-05-28 04:13:41,2011-05,spring,,False,none,e84df211b2940877b47e808475c2cfdf6ad5bfdd0aa99fc1d1d974bf4ab05d92
test,opossum,opossum/opossum_0038.jpg,589e6890-23d2-11e8-a6a3-ec086b02610b,589e6890-23d2-11e8-a6a3-ec086b02610b.jpg,112,6f0e5823-5567-11e8-a38c-dca9047ef277,2011-05-14 02:45:17,2011-05,spring,,False,none,a6a95175d23cd5d10900cc8952e8fcde878c6858c7fe31d1814bb74ec132988c
train,opossum,opossum/opossum_0039.jpg,591fd279-23d2-11e8-a6a3-ec086b02610b,591fd279-23d2-11e8-a6a3-ec086b02610b.jpg,115,6f112afd-5567-11e8-855e-dca9047ef277,2011-05-11 23:26:25,2011-05,spring,176;147;41;19,True,gt,b14631a30ef44c74ad6136da1613e8ae40b24fad45be32e878de54f18acb5f51
train,opossum,opossum/opossum_0040.jpg,590a0df5-23d2-11e8-a6a3-ec086b02610b,590a0df5-23d2-11e8-a6a3-ec086b02610b.jpg,125,6f15a9a8-5567-11e8-9c3f-dca9047ef277,2011-04-29 21:47:35,2011-04,spring,224;117;34;17,True,gt,980e978dc9fb8e31302ef5754f6b445194cb6494e1367350fd6b7fac72cf3d6a
